created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Tue May 16 13:45:02 +0000 2023;1658468604172701700;1658468604172701698;"Sender caper dan tolol again.\nUdah dikasih label 18+ masa kagak keliatan??\n\nAtau bisa tuh klik more...\nBiasanya ada noh peringatan kekerasan, seksual dan segala macem...";0;1;0;1;;in;1332019782430773253;1658468604172701700;1658468604172701698;"";"";ciwinyashoyo
Wed May 17 02:04:36 +0000 2023;1658654722503606300;1658654722503606272;"“Eh, udah denger kasus kekerasan seksual bermodus staycation, belum?”\n\nTahukah kamu, ajakan staycation sebagai syarat perpanjangan kontrak, rekrutmen, atau promosi di dunia kerja adalah bentuk kekerasan seksual?\n\n- A thread -";0;1;1;1;;in;881780643411120128;1658654722503606300;1658654722503606272;"";"";IBCWE
Tue May 16 17:01:37 +0000 2023;1658518073337581600;1658518073337581569;"Selain Like &amp; Share, paling nggak ada empat film lain yang sudah saya tonton dan menurut saya berhasil menggambarkan dengan baik penderitaan yang harus ditanggung oleh para korban kekerasan seksual.\nhttps://t.co/XsOpmm6925";0;0;0;0;;in;1049927905424207872;1638126460845326300;1638126460845326336;"";"";EeelRui
Tue May 16 15:24:54 +0000 2023;1658493736962379800;1658493736962379778;"Bukan Faktor Ekonomi, Ini yang Membuat Anak Remaja dengan Sadar Terlibat Eksploitasi https://t.co/ewLcM38lhR #KekerasanSeksual #PelecehanSeksual #traficking #UPTDPPA";0;0;0;0;;in;89877164;1658493736962379800;1658493736962379778;"";"";fajaronline
Tue May 16 14:41:03 +0000 2023;1658482701140394000;1658482701140393993;"5 Film Perjuangan Korban Kekerasan Seksual Melawan Trauma dan Pelaku https://t.co/4TWNpRRpdw";0;0;0;0;;in;388190238;1658482701140394000;1658482701140393993;"";"";IDNTimes
Tue May 16 17:11:59 +0000 2023;1658520683532656600;1658520683532656641;"Ingat ya bestie 😍💓Kekerasan dlm Pacaran bisa terjadi dlm bentuk kekerasan fisik, psikologis, seksual &amp; finansial.\n\nDampaknya sangat serius, korban bisa mengalami cedera fisik, trauma psikologis, bahkan kematian\nHati2 ya bestie 🙏segera lapor polisi yuk jangan mau jadi korban";0;1;1;2;;in;1442980124119293957;1658520683532656600;1658520683532656641;"";"";7skies7days
Tue May 16 22:22:36 +0000 2023;1658598852587589600;1658598852587589632;"Menanggapi belum selesainya seperangkat aturan dalam waktu satu tahun sejak UU TP-KS disahkan, pengamat masalah perempuan, keluarga dan generasi dr. Arum Harjanti menegaskan, negara kelihatan tidak serius memberantas kekerasan seksual. #FlashNews \n\nhttps://t.co/z3tqHOsSje";0;0;0;0;;in;1642919842281050113;1658598852587589600;1658598852587589632;"";"";ind_utari
Tue May 16 13:46:46 +0000 2023;1658469039973486600;1658469039973486594;"@crouisants @moviemenfes Wkwkkw emang udah terpampang jelas padahal...\nBiasanya juga ada kok kek peringatan kekerasan, seksual segala macem gitu...";0;0;0;0;;in;1332019782430773253;1658366676663148500;1658366676663148544;"";"";ciwinyashoyo
Tue May 16 07:00:01 +0000 2023;1658366676663148500;1658366676663148544;"mvs ini aman gak nonton bareng keluarga??? Ada yg dh nonton? https://t.co/vGTXc2EkGx";41;183;5;316;;in;1565895180;1658366676663148500;1658366676663148544;"https://pbs.twimg.com/media/FwOzLbZagAAlFKC.jpg";"photo";moviemenfes
Tue May 16 13:34:40 +0000 2023;1658465994606801000;1658465994606800898;"9) "Perusahaan media memiliki tanggung jawab untuk terlibat dalam melawan kekerasan seksual, baik di masyarakat melalui pemberitaan, termasuk kekerasan seksual yang terjadi di lingkungan kerja," lanjut Ika Ningtyas.";0;1;0;0;;in;289782151;1658465951178969000;1658465951178969091;"";"";AJIIndonesia
Tue May 16 13:34:44 +0000 2023;1658466010951987200;1658466010951987206;"12) Anggota Dewan Pers Arif Zulkifli mengatakan, Dewan Pers berkomitmen penuh untuk membuat Pedoman Peliputan tentang Kekerasan Seksual agar Media memahami bagaimana melaporkan isu kekerasan seksual secara beretika dan melindungi korban kekerasan seksual.";0;1;0;0;;in;289782151;1658465951178969000;1658465951178969091;"";"";AJIIndonesia
Tue May 16 16:10:04 +0000 2023;1658505100304978000;1658505100304977921;"Jamkrindo Gelar Edukasi Anti Perundungan dan Kekerasan Seksual ke 5.300 Pelajar SD https://t.co/4LtzrbGYpe";0;0;0;2;;in;47596019;1658505100304978000;1658505100304977921;"";"";liputan6dotcom
Mon May 15 14:25:24 +0000 2023;1658116374886076400;1658116374886076417;"Kekerasan dalam Pacaran bisa terjadi dalam bentuk kekerasan fisik, psikologis, seksual, dan finansial. Hal ini bisa terjadi pada siapa saja, sis &amp; bro! Dampaknya pun serius, korban bisa mengalami cedera fisik, trauma psikologis, bahkan kematian.\n\nMenurut Komnas Perempuan,… https://t.co/jjTQtEcez9";17;94;34;96;;in;3102442327;1658116374886076400;1658116374886076417;"https://pbs.twimg.com/amplify_video_thumb/1658116127820595202/img/PglVnXMsjYeT1hXo.jpg";"photo";psi_id
Tue May 16 15:01:02 +0000 2023;1658487728256983000;1658487728256983040;"Memprihatinkan! Puluhan Anak SMP Terseret dalam Praktik Eksploitasi https://t.co/VbngZLsB8P #KekerasanSeksual #PelecehanSeksualAnak #traficking";0;0;0;0;;in;89877164;1658487728256983000;1658487728256983040;"";"";fajaronline
Tue May 16 13:36:02 +0000 2023;1658466338590048300;1658466338590048257;"Jamkrindo Beri Edukasi Anti-Perundungan &amp; Kekerasan Seksual Kepada Ribuan Pelajar SD #Jamkrindo https://t.co/MS1VWPZIEX";0;0;0;0;;in;79130206;1658466338590048300;1658466338590048257;"";"";jpnncom
Tue May 16 13:34:43 +0000 2023;1658466004979323000;1658466004979322880;"11) Krn itu, mnurut Ika, inisiatif Dewan Pers u/ mmbuat Pedoman Pliputan Berita ttg Kkerasan Seksual &amp; kebijakan u/ mndorong prusahaan media mmiliki SOP Pencegahan &amp; Penanganan Kekerasan Seksual, hrs mnjadi momen u/ mwujudkan media yg lbh inklusif &amp; dunia yg bebas dr kekerasan.";0;1;0;0;;in;289782151;1658465951178969000;1658465951178969091;"";"";AJIIndonesia
Tue May 16 13:34:45 +0000 2023;1658466017075679200;1658466017075679237;"13) "Isu kekerasan seksual ke depannya dapat menjadi materi dalam Uji Kompetensi Wartawan dan ada tidaknya SOP dapat menjadi indikator dalam verifikasi pendataan media yang dilakukan Dewan Pers," kata Arif Zulkifli.";0;1;0;1;;in;289782151;1658465951178969000;1658465951178969091;"";"";AJIIndonesia
Tue May 16 13:34:38 +0000 2023;1658465986037809200;1658465986037809153;"7) Problem kedua, lingkungan media belum menjadi ruang aman bagi jurnalis perempuan dari kekerasan seksual. Survei AJI bersama PR2Media di awal 2023 menemukan bahwa pelaku kekerasan seksual itu berasal dari atasan, rekan kerja, dan narasumber.";0;1;0;0;;in;289782151;1658465951178969000;1658465951178969091;"";"";AJIIndonesia
Tue May 16 11:55:01 +0000 2023;1658440918410875000;1658440918410874880;"Lakukan Tindakan Pencegahan, Jamkrindo Berikan Edukasi Anti Perundungan dan Kekerasan Seksual Kepada Ribuan Pelajar https://t.co/DZz5R4tDj4";0;0;0;0;;in;30617522;1658440918410875000;1658440918410874880;"";"";WartaEkonomi
Tue May 16 12:00:55 +0000 2023;1658442400921157600;1658442400921157633;"Viral Penari Sintren Alami Kekerasan, Pemkab Brebes: Ada Pelecehan Seksual https://t.co/Taf2pPB9gg";0;0;0;0;;in;1476517260357365761;1658442400921157600;1658442400921157633;"";"";detik_jateng
Tue May 16 13:34:31 +0000 2023;1658465957281693700;1658465957281693696;"2) AJI Indonesia memenuhi undangan Dewan Pers sebagai pemantik diskusi terkait pentingnya Pedoman Peliputan Kekerasan Seksual serta SOP Pencegahan dan Penanganan Kekerasan Seksual di Perusahaan Media.";0;1;0;0;;in;289782151;1658465951178969000;1658465951178969091;"";"";AJIIndonesia
Tue May 16 11:13:22 +0000 2023;1658430433451999200;1658430433451999232;"Dittipidum Badan Reserse Kriminal (Bareskrim) Polri mengambil alih kasus dugaan tindak pidana kekerasan seksual yang dilakukan bos perusahaan di Cikarang, Jawa Barat, terhadap seorang karyawatinya berinisial AD. &lt; #Nasional #Bareskrim\n\nhttps://t.co/nLF9G961mw";0;0;0;0;;in;23343960;1658430433451999200;1658430433451999232;"";"";kompascom
Tue May 16 13:34:37 +0000 2023;1658465981470240800;1658465981470240769;"6) Selain bias-bias tersebut, media kerap memberitakan kekerasan seksual hanya sebagai peristiwa. "Media melupakan bagaimana perjuangan korban mencari keadilan, dampak berlapis yang mereka alami, serta hak pemulihan yang tidak semuanya didapat oleh korban," kata Ika.";0;1;0;0;;in;289782151;1658465951178969000;1658465951178969091;"";"";AJIIndonesia
Tue May 16 10:21:05 +0000 2023;1658417275530285000;1658417275530285056;"YG DI UU TPKS ITU KEKERASAN SEKSUAL BERBASIS ELEKTRONIK (KSBE) BKN KEKERASAN SEKSUAL BERBASIS GAMBAR.";0;0;0;1;;in;1127044373579878400;1658417275530285000;1658417275530285056;"";"";SatiaSoewignyo_
Tue May 16 13:34:30 +0000 2023;1658465951178969000;1658465951178969091;"Kawan2, mimin akan cuitkan soal pertemuan perwakilan AJI Indonesia dengan @dewanpers pada Senin (15/5) kmrn.\n\nSIARAN PERS: AJI Indonesia Dorong Dewan Pers Membuat Pedoman Peliputan Kekerasan Seksual\n\n-utas-\n\n📸: Dewan Pers https://t.co/TA1qiuqi46";0;2;3;8;;in;289782151;1658465951178969000;1658465951178969091;"https://pbs.twimg.com/media/FwQHv6YaAAAAlyb.jpg";"photo";AJIIndonesia
Tue May 16 10:45:03 +0000 2023;1658423309728632800;1658423309728632832;"@tamerlane9470 Bener juga, waktu Permendikbud 30 anti kekerasan seksual di kampus sm RUU PKS heboh aja mereka saling serang. Teori tapal kuda nih";0;0;0;1;;in;3699063374;1654385793182605300;1654385793182605318;"";"";8612fan
Tue May 16 11:38:49 +0000 2023;1658436841299906600;1658436841299906560;"Mangilu_Kodim.1421.Pkp\nSertu Abdul Muis Babinsa Desa Mangilu Kodim 1421/Pangkep Korem 141/Tp menghadiri kegiatan Rapat Penyuluhan Program SAKSI (Sekolah Anti Kekerasan Seksual Anak Perundungan dan intoleransi) Di SDN 13 Siloro kp Siloro Desa. Mangilu Kec. Bungoro Kab. Pangkep https://t.co/8nusOoBXof";0;0;0;1;;in;1232105342172987392;1658436841299906600;1658436841299906560;"https://pbs.twimg.com/media/FwPzeh-agAEpLuk.jpg";"photo";kodim1421pangk2
Tue May 16 04:58:10 +0000 2023;1658336014304440300;1658336014304440320;"Tuh guys, mulai sekarang kita gaboleh nyebut Revenge Porn lagi ya, karena kalimat tersebut kurang tepat😣\n\nRevenge Porn lebih tepat disebut sebagai Kekerasan Seksual berbasis Gambar atau dengan kata lain Image-based Sexual Abuse (IBSA).\n\nKekerasan Seksual Berbasis Gambar ini juga… https://t.co/BDul3zywcL";93;178;102;244;;in;3102442327;1658336014304440300;1658336014304440320;"https://pbs.twimg.com/amplify_video_thumb/1658335834599460869/img/OZ81myDTRGMTQ2iV.jpg";"photo";psi_id
Tue May 16 13:34:39 +0000 2023;1658465990165024800;1658465990165024768;"8) Sayangnya sebagian besar perusahaan media tidak memiliki mekanisme untuk menangani kekerasan seksual tersebut sehingga korban menghadapi berbagai dampaknya seorang diri dan kekerasan kembali berulang.";0;1;0;0;;in;289782151;1658465951178969000;1658465951178969091;"";"";AJIIndonesia
Tue May 16 11:48:55 +0000 2023;1658439381835976700;1658439381835976704;"twitter bisa STOP rekomendasi boygroup korea gak sih aku HATER boy group korea yang QUEERBAITING dan TEMENAN SAMA PELAKU KEKERASAN SEKSUAL dan bikin MUSIK JELEK";0;1;0;0;;in;1519885766306181121;1658439381835976700;1658439381835976704;"";"";k0ntaminasi
Tue May 16 11:14:03 +0000 2023;1658430607813382100;1658430607813382146;"Seorang Asisten Rumah Tangga (ART) berinisial WT (22) di Kabupaten Serang diperkosa oleh majikan. Ironisnya, ART muda ini mengalami kekerasan seksual setelah lima hari kerja di rumah pelaku. https://t.co/56sbLkEQsV https://t.co/uyOxmDPZ98";0;0;1;0;;in;1318833612821725184;1658430607813382100;1658430607813382146;"https://pbs.twimg.com/media/FwPt2XRaIAUBOsS.jpg";"photo";IDNTimesBanten
Tue May 16 13:34:35 +0000 2023;1658465973048074200;1658465973048074240;"4) Sekretaris Jenderal AJI Ika Ningtyas mengatakan ada dua persoalan di dunia jurnalisme terkait isu kekerasan seksual yakni media masih memproduksi pemberitaan yang tidak berperspektif korban serta maraknya kekerasan seksual yang menimpa jurnalis, khususnya jurnalis perempuan.";0;1;0;0;;in;289782151;1658465951178969000;1658465951178969091;"";"";AJIIndonesia
Tue May 16 13:34:36 +0000 2023;1658465977674367000;1658465977674366976;"5) Berita yang tidak berperspektif korban antara lain ditunjukkan dengan penggunaan judul, diksi dan isi yang bias, menormalisasi kekerasan seksual serta memberi stigma korban sebagai pemicu kekerasan seksual.";0;1;0;0;;in;289782151;1658465951178969000;1658465951178969091;"";"";AJIIndonesia
Tue May 16 12:00:54 +0000 2023;1658442395690705000;1658442395690704898;"Anda juga dapat melihat jumlah kasus kekerasan dan kejahatan seksual di sekitar anda melalui peta di home https://t.co/OZ0g699ZbV";0;0;0;0;;in;2479565004;1658442395690705000;1658442395690704898;"https://pbs.twimg.com/media/FwP4khdWcAI89EI.png";"photo";SaveFamilyID
Tue May 16 12:47:45 +0000 2023;1658454188542820400;1658454188542820352;"https://t.co/JHyTZdT51o – Satuan Tugas (Satgas) Pencegahan dan Penanganan Kekerasan Seksual (PPKS) Universitas Islam Negeri (UIN) Sultan Maulana Hasanuddin (SMH) melakukan kunjungan ke Satgas PPKS Universitas Sultan Ageng Tirtayasa...\n\nSelengkapnya : https://t.co/P5k1dq8BSN https://t.co/2tI5XDcWbM";0;0;0;1;;in;159098405;1658454188542820400;1658454188542820352;"https://pbs.twimg.com/media/FwQDR65aYAAm8MN.jpg";"photo";BidikUtama
Tue May 16 13:01:22 +0000 2023;1658457614143955000;1658457614143954945;"Rektor Universitas Pelita Bangsa (UPB), Hamzah M. Mardi Putra, mengaku pihak UPB tidak menoleransi tindak kekerasan seksual. Hibarkah Kurnia pun diberhentikan sementara dan proses hukumnya diserahkan pada kepolisian. #newsupdate #update #news #oneliner https://t.co/YfCQObpaM4 https://t.co/NcT2eVuOkp";1;5;32;33;;in;759692754985242625;1658457614143955000;1658457614143954945;"https://pbs.twimg.com/media/FwQGSTIWIAIr3EF.jpg";"photo";kumparan
Tue May 16 12:38:07 +0000 2023;1658451762423144400;1658451762423144448;"Halo temen-temen. kami kelompok 3 dari kelas Pancasila N8J ingin melakukan survei mengenai Kekerasan Seksual yang Kerap Terjadi di Lingkungan Kampus. \n\nberikut adalah linknya ya :\nhttps://t.co/I0vkyXiP2s\n\nJika berkenan mohon di isi ya teman-teman, terima kasih atas waktunya";0;0;0;0;;in;1293509591842484224;1658451762423144400;1658451762423144448;"";"";pemujayupiii
Tue May 16 10:23:58 +0000 2023;1658418004722581500;1658418004722581505;"Melalui pendekatan ibuisme, laki-laki maupun perempuan dapat menjadi agen perubahan dalam masyarakat untuk mencegah kekerasan seksual terhadap anak dengan pesan-pesan preventif, kemudian anak-anak belajar mengenai hak-hak atas tubuh dan privasi mereka.\n\nhttps://t.co/LzRr1IYlVe";0;0;0;5;;in;1521159020;1658418004722581500;1658418004722581505;"";"";magdaleneid
Tue May 16 10:01:56 +0000 2023;1658412457487138800;1658412457487138817;"SchApp! /TW sexual harassment \n\ntemen2 aku boleh nanya adakah disini pelajar di Kota Tangerang yang pernah mengalami pelecehan/kekerasan seksual? aku mau nanya2 soalnya terima kasih ya likes aja nanti aku DM TIA !!";0;0;0;0;;in;1201673806156161025;1658412457487138800;1658412457487138817;"";"";schfess
Tue May 16 09:47:22 +0000 2023;1658408791053062100;1658408791053062145;"UU Ketenagakerjaan ini memang tidak memberikan langkah2 konkrit tentang bagaimana perusahaan harus melakukan upaya preventif untuk perlindungan dari pelecehan dan kekerasan seksual di lingkungan kerja.";0;1;0;0;;in;3007982864;1658407842318282800;1658407842318282752;"";"";rianernesto
Mon May 15 22:40:23 +0000 2023;1658240941327810600;1658240941327810560;"https://t.co/u4OFIJolaV";80;105;1632;8806;;zxx;1495326248100589569;1658240941327810600;1658240941327810560;"https://pbs.twimg.com/media/FwNAlC0aUAAJtlp.jpg";"photo";neohistoria_id
Tue May 16 09:45:19 +0000 2023;1658408277921902600;1658408277921902592;"Kejadian pelecehan dan kekerasan seksual di lingkungan kerja memang seperti fenomena gunung es, kasus muncul di permukaan hanya sedikit dan banyak kasus tidak pernah terbuka sama sekali karena banyak korban yang tidak berani terbuka dikarenakan kultur Indonesia yang menganggap…";0;1;0;0;;in;3007982864;1658407842318282800;1658407842318282752;"";"";rianernesto
Tue May 16 09:00:05 +0000 2023;1658396892773093400;1658396892773093376;"@psi_id @Zebimgnl Sebutannya kekerasan seksual berbasis gambar";0;0;0;0;;in;1629027779621814272;1658336014304440300;1658336014304440320;"";"";hutasian0233
Tue May 16 09:36:20 +0000 2023;1658406017233993700;1658406017233993729;"STOP!!! KEKERASAN TERHADAP ANAK,PENGANIAYAAN,PENCABULAN,DAN KEKERASAN SEKSUAL TERHADAP ANAK DI BAWAH UMUR,PERLINDUNGAN ANAK!";0;0;0;0;;in;1585268040110731264;1658406017233993700;1658406017233993729;"";"";AnourahM
Tue May 16 09:15:51 +0000 2023;1658400862170120200;1658400862170120197;"@psi_id @Zebimgnl Yap,, langsung sebut kekerasan seksual berbasis gambar";0;1;0;0;;in;1634020629929422848;1658336014304440300;1658336014304440320;"";"";gbening91
Tue May 16 09:41:34 +0000 2023;1658407331892174800;1658407331892174848;"Makassar Darurat Kekerasan Seksual Terhadap Anak, Sudah 133 Kasus Sepanjang 2023\n\n#Makassar\n#KekerasanSeksual https://t.co/3FBOwwD4EA";0;0;0;0;;in;1504358008079282179;1658407331892174800;1658407331892174848;"";"";HeraldSulsel
Tue May 16 09:17:46 +0000 2023;1658401343940497400;1658401343940497408;"@kompascom Mesti jelas dulu nih usia anak dibawah umur berapa? Kalo sudah clear....pasal kekerasan seksual anak bisa dipake jika dibawah umur.\n\nKalo polisinya ngga tau, polisinya wajib dipecat sih. Masa jadi polisi tapi ngga tau pasal hukum";0;0;0;0;;in;1150696701235085312;1657993506399600600;1657993506399600641;"";"";obrolantentang
Tue May 16 09:51:43 +0000 2023;1658409886089379800;1658409886089379840;"Emang sejak dari dulu masalah kekerasan seksual dianggap 'gak ada' ya kok bisa berharap lapor cepet. Lapor cepet aja di tahun ini malah ditanya keenakkan ya, kok gak ngelawan, buktinya mana? Apalagi zaman dulu ditambah kerusuhan 🧐";0;0;0;3;;in;937269542664904710;1658409886089379800;1658409886089379840;"";"";ingetnabungsc
Tue May 16 09:34:04 +0000 2023;1658405445495832600;1658405445495832576;"@psi_id @Zebimgnl Kekerasan seksual berbasis gambar, ada UU nya. 💫";0;0;0;0;;in;1635919357296402433;1658336014304440300;1658336014304440320;"";"";sayapgarudast
Tue May 16 09:41:35 +0000 2023;1658407336673947600;1658407336673947648;"Makassar Darurat Kekerasan Seksual Terhadap Anak, Sudah 133 Kasus Sepanjang 2023\n\n#Makassar\n#KekerasanSeksual https://t.co/OYrweDN3rZ";0;0;0;0;;in;1453173401342779395;1658407336673947600;1658407336673947648;"";"";heraldindo
Tue May 16 09:19:03 +0000 2023;1658401664641167400;1658401664641167361;"@psi_id @Zebimgnl Setuju dgn ini, \nLangsung sebut kekerasan seksual berbasis gambar aja";0;0;0;0;;in;1636703233006788610;1658336014304440300;1658336014304440320;"";"";sejaraul
Tue May 16 09:11:59 +0000 2023;1658399886428237800;1658399886428237827;"@psi_id @Zebimgnl Langsung sebut kekerasan seksual berbasis gambar ya";0;1;0;1;;in;1633748232043106306;1658336014304440300;1658336014304440320;"";"";parapengejar
Tue May 16 08:56:00 +0000 2023;1658395864262660000;1658395864262660096;"“Kasus-kasus ini menyadarkan kita bahwa kekerasan seksual gencar membuntuti setiap perempuan, terlebih anak. Bahkan pelaku tidak hanya dari orang asing, melainkan orang terdekat kita sendiri,”\nhttps://t.co/pgO5YQXV3d";0;0;0;4;;in;971295668148080640;1658395864262660000;1658395864262660096;"";"";LbhPapua
Tue May 16 08:56:15 +0000 2023;1658395928599097300;1658395928599097345;"@psi_id @Zebimgnl Oke, \nSebut kekerasan seksual berbasis gambar";0;1;0;0;;in;1628963002795065344;1658336014304440300;1658336014304440320;"";"";hani_ertih26
Tue May 16 09:17:46 +0000 2023;1658401341407121400;1658401341407121408;"@psi_id @Zebimgnl 👍 sebut kekerasan seksual berbasis gambar";0;1;0;0;;in;1636701635060862976;1658336014304440300;1658336014304440320;"";"";seranima789
Tue May 16 09:49:32 +0000 2023;1658409336958513200;1658409336958513157;"Atasan yang mansyaratkan "staycation" untuk naik jabatan melanggar UU Nomor 12 tahun 2022 tentang Tindak Pidana Kekerasan Seksual (UU TPKS), KUHP, dan UU Ketenagakerjaan.";0;1;0;0;;in;3007982864;1658407842318282800;1658407842318282752;"";"";rianernesto
Tue May 16 09:33:05 +0000 2023;1658405199139176400;1658405199139176451;"Bahas Kekerasan Seksual, Mahasiswa KKN Kelompok 7 Universitas Bhayangkara menggelar Seminar di SMA Negeri 3 Tambun Selatan https://t.co/U9MaF2kR4X";0;0;0;0;;in;1605445136107728896;1658405199139176400;1658405199139176451;"";"";PatroliHukum306
Tue May 16 08:57:47 +0000 2023;1658396315116777500;1658396315116777472;"@psi_id @Zebimgnl Bahasanya harus dipahami ya, \n\nKekerasan seksual berbasis seksual. \nJadi pemahaman bahwa itu tindakan kekerasan seksual";0;1;0;0;;in;1627866663076139009;1658336014304440300;1658336014304440320;"";"";ngelajunih
Tue May 16 09:51:12 +0000 2023;1658409758012092400;1658409758012092416;"Sedangkan menurut KUHP terbaru, pelecehan atau kekerasan seksual yang dilakukan di tempat kerja oleh atasan, dapat dijerat dengan Pasal 418 ayat (2) KUHP baru yaitu diancam pidana penjara paling lama 12 tahun bagi pejabat yang melakukan perbuatan cabul dengan orang yang karena…";0;1;0;0;;in;3007982864;1658407842318282800;1658407842318282752;"";"";rianernesto
Tue May 16 08:31:09 +0000 2023;1658389612119875600;1658389612119875586;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1634020629929422848;1658389612119875600;1658389612119875586;"";"";gbening91
Tue May 16 08:33:52 +0000 2023;1658390297313951700;1658390297313951745;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1636701635060862976;1658390297313951700;1658390297313951745;"";"";seranima789
Tue May 16 04:58:10 +0000 2023;1658336014304440300;1658336014304440320;"Tuh guys, mulai sekarang kita gaboleh nyebut Revenge Porn lagi ya, karena kalimat tersebut kurang tepat😣\n\nRevenge Porn lebih tepat disebut sebagai Kekerasan Seksual berbasis Gambar atau dengan kata lain Image-based Sexual Abuse (IBSA).\n\nKekerasan Seksual Berbasis Gambar ini juga… https://t.co/BDul3zywcL";93;178;102;244;;in;3102442327;1658336014304440300;1658336014304440320;"https://pbs.twimg.com/amplify_video_thumb/1658335834599460869/img/OZ81myDTRGMTQ2iV.jpg";"photo";psi_id
Tue May 16 08:34:16 +0000 2023;1658390397411037200;1658390397411037185;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1636703233006788610;1658390397411037200;1658390397411037185;"";"";sejaraul
Tue May 16 08:37:59 +0000 2023;1658391330136141800;1658391330136141826;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1636707189019799552;1658391330136141800;1658391330136141826;"";"";siotera
Tue May 16 08:55:03 +0000 2023;1658395627611639800;1658395627611639808;"@psi_id @Zebimgnl Siap, \nSebutannya kekerasan seksual berbasis gambar \n\n#politik #kudahitam";0;2;0;2;;in;1628964517022683137;1658336014304440300;1658336014304440320;"";"";lika_ana2
Tue May 16 08:34:01 +0000 2023;1658390331833086000;1658390331833085952;"Ternyata terdapat 50% dari 95.000 jumlah penduduk di Fakfak adalah perempuan. Dengan kondisi sulitnya akses pemeriksaan kehamilan, banyaknya kekerasan seksual, hingga meningkatnya angka kematian ibu dan bayi 👩‍👦";0;1;0;1;;in;1110709339;1658390324019073000;1658390324019073025;"";"";Unair_Official
Tue May 16 08:32:32 +0000 2023;1658389959529889800;1658389959529889792;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1636700090978144257;1658389959529889800;1658389959529889792;"";"";kalicode97
Tue May 16 08:32:02 +0000 2023;1658389835806314500;1658389835806314497;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1636668459630350336;1658389835806314500;1658389835806314497;"";"";Bernajuli4Limi
Tue May 16 08:30:33 +0000 2023;1658389462249001000;1658389462249000961;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1633751395693383682;1658389462249001000;1658389462249000961;"";"";thecommuter16
Tue May 16 08:34:42 +0000 2023;1658390506148348000;1658390506148347906;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1636704677109837825;1658390506148348000;1658390506148347906;"";"";deogoje
Tue May 16 08:38:23 +0000 2023;1658391431877374000;1658391431877373952;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1637469117807738880;1658391431877374000;1658391431877373952;"";"";handikamargana
Tue May 16 08:30:01 +0000 2023;1658389325946704000;1658389325946703872;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1633748232043106306;1658389325946704000;1658389325946703872;"";"";parapengejar
Tue May 16 08:53:03 +0000 2023;1658395124731367400;1658395124731367424;"@psi_id @Zebimgnl Oke, \nSebut nya kekerasan seksual berbasis gambar";0;1;0;0;;in;1629026840215179264;1658336014304440300;1658336014304440320;"";"";gojokkelleng
Tue May 16 08:37:31 +0000 2023;1658391212234264600;1658391212234264577;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1636705899652984833;1658391212234264600;1658391212234264577;"";"";bonutama
Tue May 16 08:29:01 +0000 2023;1658389075060211700;1658389075060211715;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1627869051560296448;1658389075060211700;1658389075060211715;"";"";MengejarKrl
Tue May 16 08:20:25 +0000 2023;1658386909926944800;1658386909926944768;"⚠Trigger Warning⚠\nTragedi kekerasan seksual yang terjadi pada Mei 1998 masih terus terbesit sebagai memori terkelam bagi bangsa ini. Hingga sekarang, upaya pencarian keadilan bagi perempuan korban masih terus digalakkan. https://t.co/X9pKfGTlOo";0;1;0;1;;in;204377165;1658386909926944800;1658386909926944768;"https://pbs.twimg.com/media/FwPF21UaMAE_dTV.jpg";"photo";LBHAPIK
Tue May 16 08:28:12 +0000 2023;1658388871053443000;1658388871053443074;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1627851217190920195;1658388871053443000;1658388871053443074;"";"";AndiSukehiro
Tue May 16 08:25:10 +0000 2023;1658388106947739600;1658388106947739649;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1627871967398477824;1658388106947739600;1658388106947739649;"";"";antodemelo
Tue May 16 08:23:34 +0000 2023;1658387703224737800;1658387703224737792;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1629033906996641792;1658387703224737800;1658387703224737792;"";"";otaboku_ota
